"Road","FG","FGA","FGP","3P","3PA","3PP","FT","FTA","FTP","ORB","STL","PF","PTS","GmSc","Birthday","Ex","ChristmasDay"
0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0
0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0
0,7,15,0.467,2,8,0.25,0,0,0,0,1,2,16,13.1,0,0,0
0,4,15,0.267,1,5,0.2,1,1,1,1,2,1,10,6.5,0,0,0
0,10,18,0.556,3,6,0.5,6,9,0.667,2,3,2,29,28.8,0,0,0
0,6,13,0.462,3,6,0.5,0,0,0,1,0,3,15,9.5,0,0,0
0,6,21,0.286,1,8,0.125,5,6,0.833,3,1,2,18,9.2,0,0,0
1,4,13,0.308,2,6,0.333,0,0,0,1,1,1,10,6.4,0,0,0
1,3,15,0.2,0,8,0,1,2,0.5,0,2,3,7,0.4,0,0,0
0,8,16,0.5,2,6,0.333,2,2,1,0,1,2,20,12.8,0,0,0
0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0
1,6,12,0.5,2,6,0.333,2,5,0.4,0,3,0,16,14.2,0,0,0
1,5,14,0.357,1,5,0.2,1,2,0.5,0,2,1,12,2,0,0,0
0,4,9,0.444,3,5,0.6,0,0,0,0,0,1,11,6.5,0,0,0
